url,abstract,short_abstract,BART_sum
Lijst_van_films_noirs,Dit is een lijst van klassieke en moderne films noirs:,"Dit is een lijst van proto, klassieke en post/neo films noirs:",rezumat: Dit is een list van klassieke en moderne films noirs (Filme noir clasice:) (Oraşe clasice şi moderne) (Oraşe noirs):
Dodi_Fayed,"Emad El-Din Mohamed Abdel Moneim Fayed ( Alexandrië, 15 april 1955 — Parijs, 31 augustus 1997) was de zoon van Mohamed Al-Fayed. Hij zat op het Institute Le Rosey in Zwitserland. Hij hield zich voornamelijk bezig met filmproducties; hij was een van de producenten van de bejubelde film Chariots of Fire ( 1981). Hij stierf bij een auto-ongeluk in Parijs samen met Diana, Prinses van Wales, terwijl ze achtervolgd werden door paparazzi. Hun korte relatie kwam destijds in opspraak toen een andere vrouw claimde dat zij verloofd was geweest met Dodi en vervolgens verlaten voor Diana. In de media-gekte die uitbrak na het auto-ongeluk waren er vele speculaties over het karakter van Dodi. Met name zijn keuze van vrouwelijk gezelschap en zijn motieven om een relatie aan te gaan met Diana werden onder de loep genomen. Zijn vader richtte een monument ter nagedachtenis van Dodi en Diana op bij Harrods, waarvan hij de eigenaar was.","Emad El-Din Mohamed Abdel Moneim Fayed (Arabisch: عماد الدين محمد عبد المنعم الفايد; Alexandrië, 15 april 1955 – Parijs, 31 augustus 1997) was de zoon van Mohamed Al-Fayed. Hij zat op het in Zwitserland. Hij hield zich voornamelijk bezig met filmproducties; hij was een van de producenten van de bejubelde film Chariots of Fire (1981). In 1986 huwde hij model Suzanne Gregard, een huwelijk dat acht maanden standhield. Zijn vader richtte een monument ter nagedachtenis van Dodi en Diana op in Harrods, waarvan hij de eigenaar was.","summarize: Emad El-Din Mohamed Abdel Moneim Fayed ( Alexandrië, 15 aprilie 1955 - Parijs, 31 august 1997) a fost fiul lui Mohamed Al-Fayed. El a lucrat la Institutul Le Rosey din Zwitserland. El s-a ocupat preponderent de producții cinematografice; era unul dintre producătorii filmului Chariots of Fire ( 1981), a murit la un accident de maşină în"
Edele_rotting,"Edele rotting of pourriture noble zoals de Fransen dit noemen, is een proces waarin schimmel de schil van druiven aantast. In Duitsland noemt men dit edelfäule. Het gaat om de specifieke grijze schimmel Botrytis cinerea, die onder bepaalde klimatologische omstandigheden - ochtendmist en warmte - laat in het jaar toeslaat. Bij edele rotting wordt de schil van de druif poreus, waardoor er vocht uit de druif kan verdampen. Daardoor neemt het suikergehalte in het druivensap toe, maar ook het gehalte aan smaakstoffen en aroma's. Na zachtjes persen komt er stroperig en erg zoet sap uit de druif, de most. De gisting hiervan komt langzaam op gang, omdat de wijngist de concurrentie met de nog aanwezige schimmel moet aangaan. Ook het hoge suikergehalte werkt het gistingsproces tegen. Het uiteindelijke resultaat is een wijn met een hoog gehalte aan smaakstoffen en een behoorlijke zoetheid. Het plukken van de aangetaste druiven is ook een specialiteit: de trossen worden bij edele rotting niet in hun geheel geplukt; de druiven worden één voor één uitgezocht. In Duitsland en Oostenrijk heten wijnen van deze met schimmel aangetaste druiven Trockenbeerenauslese. Trocken betekent droog. De ingedroogde druif wordt hiermee bedoeld. Beeren zijn de bessen ofwel druiven, en lese komt van lezen: gericht zoeken.Dit procedé is arbeidsintensief omdat het verschillende plukronden vereist. De schimmel komt in Duitsland maar eens in de vier à tien jaar voor.Het Franse wijngebied Sauternes is juist erg bekend vanwege deze schimmel die er elk jaar min of meer voorkomt.Wijn uit de Elzas van deze door edele rotting aangetaste druiven heet Sélection de grains nobles.Ook in Hongarije komt de edele rotting met zekere regelmaat voor. Hier wordt het verkregen vocht - de zogenaamde Eszencia - uit de druiven gebruikt voor Tokaji Aszú. Wijnboeren lopen grote risico's om een ""eventuele"" oogst binnen te halen. Namelijk óf de juiste schimmel wel zal optreden alsmede de klimatologische omstandigheden. De opbrengst in de wijngaarden is per hectare zeer gering. Daarom zal vanwege de bewerkelijkheid alsmede een grotere vraag dan het aanbod naar de uit edele rotting verkregen delicate wijnen de prijs voor een fles hoog zijn.","Edele rotting of pourriture noble zoals de Fransen dit noemen, is een proces waarin schimmel de schil van druiven aantast. In Duitsland noemt men dit edelfäule. Het gaat om de specifieke grijze schimmel Botrytis cinerea, die onder bepaalde klimatologische omstandigheden (ochtendmist en warmte) laat in het jaar toeslaat.","summarize: Edele rotting of pourriture noble, după cum o numesc francezii, este un proces în care se schilodeşte carnea de viţel. În Germania se numeşte acest procedeu edelfäule. Se referă la viţelul specific de viţel Botrytis cinerea, care, în anumite condiţii climatice - umbră de dimineaţă şi încălzire - se lasă să se"
Birobidzjan,"Birobidzj n ( Russisch: Биробиджан, Jiddisch: ביראָבידזשאן) ligt in Rusland, in het Federaal District Verre Oosten en is de hoofdstad van de Joodse Autonome Oblast. De naam wordt soms ook gebruikt om de hele autonome oblast aan te duiden. De stad ligt aan de rivieren Bira en Bidzjan, dicht bij de grens met China en aan de trans-Siberische spoorlijn. Het aantal inwoners van de stad is 74.600 ( 2004). De stad is ontstaan in 1932 uit het dorp Tichonkaja-Stantsia (genoemd naar het spoorwegstation Tichonkaja, waarbij het ontstond) en kreeg de stadsstatus in 1937. Het werd de hoofdstad van de door Stalin gevormde Joodse Autonome Oblast. Door Michail Kalinin (een belangrijke vertrouweling van Stalin) werd met betrekking tot het gebied gezegd: ""Birobidzjan beschouwen we als een Joodse nationale staat"". In werkelijkheid bleken maar relatief weinig Sovjet-Joden belangstelling te hebben zich in het autonome district te vestigen. In 1939 maakten de Joden slechts 18.000 inwoners uit op een totale bevolking van 108.000 van het district. Kort na de oorlog kwam er nog een kleine migratiegolf, die het aantal joden in 1948 op 30.000 bracht. Vanaf dat jaar maakte Stalin een einde aan de bevordering van de joodse cultuur in dit gebied, zodat het voor joden niet langer interessant was zich er te vestigen. Sinds de val van de Sovjet-Unie is het Joodse aandeel in de bevolking gedaald tot minder dan 5%.","Birobidzjan (Russisch: Биробиджан, Jiddisch: ביראָבידזשאן) ligt in Rusland, in het Federaal District Verre Oosten en is de hoofdstad van de Joodse Autonome Oblast. De naam wordt soms ook gebruikt om de hele autonome oblast aan te duiden. De stad ligt aan de rivieren en , dicht bij de grens met China en aan de trans-Siberische spoorlijn. Het aantal inwoners van de stad is 74.600 (2004).","summarize: Birobidzj n (Rusic: Биробиджан, Jiddisch: ביראָבידזשאן) se află în Rusia, în Districtul Federaţional Verre Oosten şi este capitala Autonomiei Jodeze. Denumirea este folosită uneori şi pentru a da peste cap întreaga zonă autonomă. Oraşul se află pe râurile Bira şi Bidzjan, aproape de graniţa cu China şi de linia trans-siber"
Alf_Poier,"Alf Poier ( Judenburg, 22 februari 1967) is een Oostenrijks artiest en stand-upcomedian. Hij werd geboren in Judenburg, Stiermarken. Hij begon met cabaret in 1995 in Graz, en won verschillende prijzen, waaronder de Salzburger Stier in, de Deutsche Kleinkunstpreis, Prix Phanteon, RTL Comedy Award in 2000 en de Oostenrijkse Karl in 2002. In 2003, nam Poier deel aan het Eurovisiesongfestival en behaalde de 6e plaats met zijn lied ""Weil der Mensch zählt"" (""Omdat de mens telt""). Zowel lied als optreden waren een parodie op het songfestival.","Alf Poier (Judenburg, 22 februari 1967) is een Oostenrijks artiest en stand-upcomedian. Hij werd geboren in Judenburg, Stiermarken. Hij begon met cabaret in 1995 in Graz, en won verschillende prijzen, waaronder de Salzburger Stier in, de Deutsche Kleinkunstpreis, Prix Phanteon, RTL Comedy Award in 2000 en de Oostenrijkse Karl in 2002. In 2003, nam Poier deel aan het Eurovisiesongfestival en behaalde de 6e plaats met zijn lied \""Weil der Mensch zählt\"" (\""Omdat de mens telt\""). Zowel lied als optreden waren een parodie op het songfestival.","summarize: Alf Poier ( Judenburg, 22 februarie 1967) este un artist Oostenrijks şi un stand-upcomedian. El a fost născut la Judenburg, Stiermarken. El a început să cânte la cabaret în 1995 la Graz şi a câştigat diferite premii, printre care Salzburger Stier in, Deutsche Kleinkunstpreis, Prix Phanteon, RTL Comedy Award în 2000 şi Oostenrijkse Karl în 2002. În"
Moere,"Moere is een dorp in de Belgische provincie West-Vlaanderen en een deelgemeente van de stad Gistel. Moere ligt in De Polders. Het ""Moere Blote"" en het ""Nieuwland"" vormen de laagst gelegen gebieden van Gistel. Het grondgebied wordt ten noorden begrensd door het Groot Geleed, ten zuiden en ten oosten door de Moerdijkvaart. In het westen van Moere, op de grens met Eernegem, waar de Torhoutsebaan de Moerdijkvaart dwarst, ligt het gehuchtje Moerdijk.","Moere is een dorp in de Belgische provincie West-Vlaanderen en een deelgemeente van de stad Gistel. Moere ligt in De Polders. Het \""Moere Blote\"" en het \""Nieuwland\"" vormen de laagst gelegen gebieden van Gistel. Het grondgebied wordt ten noorden begrensd door het Groot Geleed, ten zuiden en ten oosten door de . In het oosten van Moere, op de grens met Eernegem, waar de Torhoutsebaan de Moerdijkvaart dwarst, ligt het gehuchtje Moerdijk.","summarize: Moere este un orăşel din provincia belgiană West-Vlaanderen şi un deelgemeent al oraşului Gistel. Moere se află în De Polders. „Moere Blote” şi „Nieuwland” formează regiunile cele mai lase situate din Gistel. Teritoriul de teren este divizat în zece noorduri de Groot Geleed, zece sudice şi zece estice de Moerdijkvaart. În partea stâng"
Nieuw-Buinen,"Nieuw-Buinen ( Drents: Neij-Buun) is een veenkoloniaal dorp in de Drentse gemeente Borger-Odoorn. Nieuw-Buinen telde (volgens informatie van de gemeente Borger-Odoorn) op 1 januari 2007 5107 inwoners (2579 mannen en 2528 vrouwen). Nieuw-Buinen ligt naast de plaats Stadskanaal die één van de grotere plaatsen in de omgeving is. Van 1838 tot 1967 hebben er in Nieuw-Buinen glasfabrieken gestaan. Een van de glasfabrieken had een spooraansluiting op de spoorlijn Stadskanaal - Ter Apel Rijksgrens. Nieuw-Buinen had zelf ook een treinstation aan deze spoorlijn met station Nieuw Buinen. Nieuw-Buinen heeft een klein centrum met een bloemenzaak, twee supermarkten en een cafetaria. De lokale voetbalclub is VV Nieuw Buinen. Verder kent het dorp nog een sportclub, een volleybalclub, een zwembad en een ijsbaan. Nieuw Buinen heeft vier scholen, waarvan er twee christelijk zijn.","Nieuw-Buinen (Drents: Nei-Buun) is een veenkoloniaal dorp in de Drentse gemeente Borger-Odoorn. Nieuw-Buinen telde (volgens informatie van de gemeente Borger-Odoorn) op 1 januari 2021 4.865 inwoners. Nieuw-Buinen grenst aan Stadskanaal, dat tot de provincie Groningen behoort. Van 1838 tot 1967 hebben er de Nieuw-Buiner Glasfabrieken gestaan. Van 1924 tot 1935 was er een spoorwegstation aan de spoorlijn Stadskanaal - Ter Apel Rijksgrens. De lokale voetbalclub is VV Nieuw Buinen. Er is een zwembad en een ijsbaan. Nieuw Buinen heeft vier scholen, waarvan er twee christelijk zijn.","summarize: Nieuw-Buinen ( Drents: Neij-Buun) este un oraş veenkolonial din municipalitatea Drentse Borger-Odoorn. Nou-Buinen are la 1 ianuarie 2007 5107 locuitori (2579 bărbaţi şi 2528 femei). Nou-Buinen se află lângă oraşul Stadskanaal, care este una dintre cele mai mari locaţii din zonă. În perioada 1838- 1967 au existat în Nieuw-Buinen fabric"
Belgischer_Rundfunk,De Belgischer Rundfunk (BRF) is de Belgische publieke omroep van de Duitstalige Gemeenschap.,De Belgischer Rundfunk (BRF) is de Belgische publieke omroep van de Duitstalige Gemeenschap.,rezumat: De belgian Rundfunk (BRF) este de belgian publice omroep van de Duitstalige Gemeenschap (Germania publice omroep van de Duitstalige).
De_Wallen,"De Wallen of de walletjes is in de volksmond de naam voor een aantal straten in het oudste deel van Amsterdam, in Amsterdam-Centrum. Met de Wallen wordt meestal het gebied tussen de Warmoesstraat en de Zeedijk bedoeld.","De Wallen of de walletjes is een prostitutiegebied in het oudste deel van Amsterdam in de buurt Burgwallen Oude Zijde. Er wordt op ruim 300 werkplekken raamprostitutie bedreven. De buurt wordt in het Engels aangeduid met Red Light District, vanwege de rode lampen die traditioneel in de ramen van de prostituees branden. Het is een van de belangrijkste toeristische bezienswaardigheden van Amsterdam.","summarize: De Wallen of de walletjes este în popular denumirea pentru un număr de străzi din cel mai vechi parte al Amsterdamului, în Amsterdam-Centrum. Cu Wallen se intitulează de obicei zona dintre Warmoesstraat şi Zeedijk."
Vliegdekschip,"Een vliegdekschip of vliegkampschip  is een vaartuig dat is ingericht voor het vervoer, onderhoud en gebruik van vliegtuigen. Vliegdekschepen variëren van ongeveer 10.000 tot 78.000 ton waterverplaatsing (leeg) en tellen 500 tot circa 5000 manschappen bemanning. De grootste zijn ware varende dorpen en voeren een luchtgroep mee die in slagkracht de luchtmacht van een klein land overtreft. Het opvallendst aan dergelijke schepen is het vlakke dek dat van voor- tot achtersteven doorloopt en het brug- of eilandcomplex aan stuurboordzijde. Naargelang het type vliegtuig dat aan boord wordt meegenomen spreekt men soms van aanvals-, antionderzeeboot- of escortevliegdekschip. Meestal wordt echter een combinatie van verschillende typen vliegtuigen meegenomen.","Een vliegdekschip of vliegkampschip is een vaartuig dat is ingericht voor het vervoer, onderhoud en gebruik van vliegtuigen. Vliegdekschepen variëren van ongeveer 10.000 tot 78.000 ton waterverplaatsing (leeg) en tellen 500 tot circa 5000 manschappen bemanning. De grootste zijn ware varende dorpen en voeren een luchtgroep mee die in slagkracht de luchtmacht van een klein land overtreft.","summarize: Un pilon de vânătoare de pilon de vânătoare este un vas destinat transportului, întreţinerii şi utilizării avioanelor. Pilonele de vânătoare variază de la aproximativ 10.000 la 78 000 de tone de transport de apă (peste) şi cântăresc între 500 şi circa 5000 de persoane. Cei mai mari sunt echipajele din diferite sate şi transportă un pilon de vânătoare de pilon care, cu mâna"
Melanoom,"Melanoom is een vorm van huidkanker die uitgaat van melaninebevattende pigmentcellen of melanocyten. Een melanoom kan ontstaan uit goedaardige moedervlekken (naevi naevocellulares), al is de kans hierop per moedervlek erg klein. Verder kan het ontstaan uit onrustige (dysplastische/atypische) moedervlekken of ""spontaan"" uit normale huid waar tevoren geen moedervlek was opgemerkt. Ze kunnen in een klein percentage van de patiënten ook elders ontstaan, bijvoorbeeld in de slijmvliezen, het rectum, de hersenvliezen of zelfs in een oog.","Melanoom is een vorm van huidkanker die uitgaat van melaninebevattende of melanocyten. Een melanoom kan ontstaan uit goedaardige moedervlekken (naevi naevocellulares), al is de kans hierop per moedervlek erg klein. Verder kan het ontstaan uit onrustige (dysplastische/atypische) moedervlekken of \""spontaan\"" uit normale huid waar tevoren geen moedervlek was opgemerkt. Ze kunnen in een klein percentage van de patiënten ook elders ontstaan, bijvoorbeeld in de slijmvliezen, het rectum, de hersenvliezen of zelfs in een oog. Melanomen dienen te worden onderscheiden van benigne (onschadelijke) levervlekken, ook wel ouderdomsvlekken (lentigo senilis) genoemd, die vooral ontstaan bij mensen op middelbare leeftijd.","summarize: Melanoomul este o formă de cancer de piele care cade din cauza celulelor melaniene care conţin pigmente melanotice. O melanoom poate să apară din măduvă bună (naevi naevocelulele), deşi şansa iei per măduvă este foarte mică. În plus, poate să apară din măduvă bună (dysplastische/atipice) de măduvă """
Menno_Buch,"Menno Maria Renirus Buch (Den Haag, 19 augustus 1951 - Amsterdam, 8 juli 2014) was een Nederlands ondernemer en televisiepresentator.","Menno Maria Renirus Buch (Den Haag, 19 augustus 1951 – Amsterdam, 8 juli 2014) was een Nederlands ondernemer en televisiepresentator.","rezumat: Menno Maria Renirus Buch (Den Haag, 19 august 1951 - Amsterdam, 8 iulie 2014) a fost van van van Nederlands ondernemer and televisieprezentator în televiziune."
Slag_bij_Quatre-Bras,De slag bij Quatre-Bras was een veldslag in de napoleontische tijd. Quatre-Bras is het kruispunt in de omgeving van Nijvel van de wegen Nijvel-Namen en Charleroi-Brussel.,"De Slag bij Quatre-Bras was een veldslag die geleverd werd op 16 juni 1815, twee dagen voor de Slag bij Waterloo, bij het strategisch gelegen kruispunt van Quatre-Bras. De weg van Nijvel naar Namen kruist daar de weg van Charleroi naar Brussel. Britse, Hanoveriaanse en Nederlandse legerkorpsen onder leiding van de hertog van Wellington, prins Willem van Oranje-Nassau en de hertog van Brunswijk verdedigden de kruising tegen de linkervleugel van de Grande Armée onder de Franse generaal Ney.",summarize: De slag bij Quatre-Bras a fost een veldslag in de napoleontische tijd. Quatre-Bras este het kruispunt în de omgeving van Nijvel van de wegen Nijvel-Namen şi Charleroi-Brussel.
Neva,"De Neva ( Russisch: Нева) is een rivier in Rusland. De rivier is 74 km lang en variërend van 200 tot 1200 meter breed. Hij stroomt van het Ladogameer naar de Oostzee ( Finse Golf). De Neva is onderdeel van de Wolga-Baltische waterweg tussen de Oostzee, de Kaspische Zee en de Witte Zee. Aan de monding van de Neva ligt de stad Sint-Petersburg. Daar stroomt de rivier de Nevabaai in.","De Neva (Russisch: Нева) is een rivier in Rusland. De rivier is 74 km lang en variërend van 200 tot 1200 meter breed. Zij stroomt van het Ladogameer naar de Oostzee (Finse Golf). De Neva is onderdeel van de Wolga-Baltische waterweg tussen de Oostzee, de Witte Zee en de Kaspische Zee. Aan de monding van de Neva ligt de stad Sint-Petersburg. Daar stroomt de rivier de Nevabaai in.","summarize: De Neva (Rusisch: Neва) este o râu din Rusia. Râul are o lungime de 74 de km şi o înălţime variază între 200 şi 1200 de metri. El s-a plimbat de la Het Ladogameer naar de Oostzee ( Golful Finlandez). De Neva este onderdeel van de Wolga-Baltische waterweg între Oostzee, Kaspische Zee şi Witte Zee."
Bengaalse_tijger,De Bengaalse tijger of koningstijger (Panthera tigris tigris) is een ondersoort van de tijger (Panthera tigris) die voorkomt op het Indische subcontinent. Op de Siberische tijger (Panthera tigris altaica) na is de Bengaalse tijger de grootste katachtige. Het is tevens de tweede meest algemene ondersoort van de tijger.,De Bengaalse tijger of koningstijger (Panthera tigris tigris) is een ondersoort van de tijger (Panthera tigris) die voorkomt op het Indisch subcontinent. Op de Siberische tijger (Panthera tigris altaica) na is de Bengaalse tijger de grootste katachtige. Het is de talrijkste ondersoort van de tijger.,summarize: De Bengaalse tijger of koningstijger (tigris Panthera) este o specie a tijgerului (tigris Panthera) care voorkomt pe subcontinentul indian. Op de Siberische tijger (tigris altaica) na este de Bengaalse tijger de largest katachtige. Het este tevens de a doua specie a tijgerului ca mărime generală.
29_september,29 september is de 272ste dag van het jaar (273ste dag in een schrikkeljaar) in de gregoriaanse kalender. Hierna volgen nog 93 dagen tot het einde van het jaar.,29 september is de 272ste dag van het jaar (273ste dag in een schrikkeljaar) in de gregoriaanse kalender. Hierna volgen nog 93 dagen tot het einde van het jaar.,summarize: 29 septembrie este cea de-a 27-a zi a anului (273-a zi în een schrikkeljaar) din calendarul gregorian. Hierna volgen încă 93 de zile până la sfârşitul anului.
Frank_Lloyd_Wright,"Frank Lloyd Wright (Richland Center (Wisconsin), 8 juni 1867 – Phoenix (Arizona), 9 april 1959) was een invloedrijk Amerikaans architect en schrijver over architectuur.","Frank Lloyd Wright (Richland Center (Wisconsin), 8 juni 1867 – Phoenix (Arizona), 9 april 1959) was een invloedrijk Amerikaans architect en schrijver over architectuur. Hij geldt als boegbeeld van de Prairie School.","rezumat: Frank Lloyd Wright (Centrul din Richland (Wisconsin), 8 iunie 1867 – Phoenix (Arizona), 9 aprilie 1959) a fost un influxrijk arhitect şi scriitor american în domeniul arhitecturii."
Talen_in_Nederland,"De officiële taal in Nederland is het Nederlands, dat volgens schattingenSjabloon:Bron? door 99% van de Nederlandse bevolking wordt beheerst. Verder zijn het Fries in Friesland, het Papiaments op Bonaire en het Engels op Sint Eustatius en Saba officiële bestuurstalen. Ook in Amsterdam is het Engels officieel, al wordt het niet als bestuurstaal gebruikt. Het Nedersaksisch en Limburgs hebben de status van streektaal. De aantallen sprekers van deze talen bedragen in de desbetreffende gebieden:Er zijn rapporten die een dramatische afname van streektalen ten gunste van het Nederlands aantonen. Dit met name doordat veel jongeren de taal niet meer machtig zijn. Aan de andere kant is er ook sprake van een opleving en toegenomen interesse voor streektalen. Naast de inheemse talen worden er in Nederland veel andere talen gesproken. Een groot deel van de Nederlandse bevolking is ten minste tweetalig. Dit komt door het uitgebreide taalonderwijs met name in het Engels, de lange grens met Duitsland en de instroom van allochtonen uit alle werelddelen. Het Nederlands zelf is sterk beïnvloed door andere talen en in het standaardnederlands zijn veel leenwoorden opgenomen.De Nederlandse Gebarentaal (NGT) wordt door circa 20.000 Nederlanders beheerst, maar wordt nog niet erkend.","De officiële taal in Nederland is het Nederlands, dat door de meerderheid van de Nederlandse bevolking wordt beheerst. Verder zijn het Fries in Friesland, het Papiaments op Bonaire en het Engels op Sint Eustatius en Saba officiële bestuurstalen. Het Nedersaksisch heeft vanaf 10 oktober 2018, via het Convenant Nedersaksisch, de status van officiële taal. Het Limburgs heeft de status van streektaal; Jiddisch en Romani hebben de status van \""niet-territoriale minderheidstalen\"". De aantallen sprekers van deze talen bedragen in de desbetreffende gebieden:","summarize: Limba oficială din România este limba engleză, care este stăpânită de 99% din populaţia română conform dialectelor:jabloon:Bron?, Fries în Friesland, Papiaments pe Bonaire şi Engels în Sint Eustatius şi Saba oficiale administrative. Tot în Amsterdam este limba engleză oficială, dar nu este folosită ca dialect. Nedersaksisch şi Limburgs au statutul de dialecte streek. Numărul vorbitorilor acestor limbi"
Nationaal-bolsjewisme,"Nationaal-bolsjewisme (Russisch: Национал-большевизм; Natsional-Bolsjevism) is een thans in Rusland populaire revolutionaire stroming, die vooral de aandacht trekt van jonge ontevreden Russen. De stroming is een samenstelling van elementen uit verschillende ideologieën.","Nationaal-bolsjewisme (Russisch: Национал-большевизм; Natsional-Bolsjevism) is een thans in Rusland populaire revolutionaire stroming, die vooral de aandacht trekt van jonge ontevreden Russen. De stroming is een samenstelling van elementen uit verschillende ideologieën.","summarize: Nationaal-bolsjewisme (Russisch: Национал-большевизм; Natsional-Bolsjevism) este un curent popular revoluţionar în Rusia, die vooral de aandacht trekt van jonge ontevreden Russen. De stroming este een samenstelling van elemente uit diverse ideologiiën."
Frankie_Knuckles,"Frankie Knuckles (New York, 18 januari 1955 - Chicago, 31 maart 2014) was een Amerikaanse house-dj en -producer. Hij speelde een niet te onderschatten rol in het ontstaan van housemuziek. De naam house zelf is afkomstig van de Warehouse. In de jaren negentig maakte Frankie Knuckles ook faam als remixer.","Frankie Knuckles (New York, 18 januari 1955 – Chicago, 31 maart 2014) was een Amerikaanse house-dj en -producer. Hij speelde een niet te onderschatten rol in het ontstaan van housemuziek. De naam house zelf is afkomstig van de Warehouse, waar hij sinds de opstart in 1977 verantwoordelijk was voor de muziek. In de jaren negentig maakte Frankie Knuckles ook faam als remixer.","summarize: Frankie Knuckles (New York, 18 ianuarie 1955 - Chicago, 31 martie 2014) a fost un producător american de house-dj şi -producţie. El a jucat un rol nu te subschatten în crearea muzicii house-dj. Numele house zelf provine de la Warehouse. În anii nouăzeci Frankie Knuckles a făcut de asemenea faam als remixer."
Eddy_Boutmans,"Eddy Seraphina Maria Boutmans (Antwerpen, 6 februari 1948) is een Belgische advocaat en was een politicus voor Agalev.","Eddy Seraphina Maria Boutmans (Antwerpen, 6 februari 1948) is een voormalige Belgische politicus voor Agalev.","rezumat: Eddy Seraphina Maria Boutmans (Antwerpen, 6 februarie 1948) este un avocat belgian şi a fost un politicius van Agalev.--"
Patisson,"Een patisson is een pompoen-achtige vrucht die geleverd wordt door de soort Cucurbita pepo. Patissons zijn ongeveer 15 tot 20 cm groot, wit, geel of groen van kleur en hebben een puntige vorm. In het Nederlands ook wel keizers- of bisschopsmuts genoemd. Men kan patissons bereiden zoals pompoenen. Men kan er dus soep van koken of vullen met bijvoorbeeld gehakt als ovenschotel. Patissons zijn echter ook eenvoudig in de magnetron gaar te krijgen. Ze worden ook als siervruchten gebruikt, bijvoorbeeld in bloemstukken.","De soort Cucurbita pepo (sierpompoen) levert de patisson, evenals de courgette. De als groente gebruikte vrucht is pompoen-achtig. Patissons zijn ongeveer 15 tot 20 cm groot, wit, geel of groen van kleur en hebben een puntige vorm. In het Nederlands wordt de patisson ook wel tulbandpompoen, keizers- of bisschopsmuts genoemd. Van de patisson zijn er verschillende rassen: Bleekgroene van Benning, Giraumon Turban Plat en Tweekleurig. Enkele hybride versies zijn Patty, Rodeo, Patty green. Men kan patisson bereiden zoals ook de pompoen.","summarize: Un patisson este o vrucht de pompoen care este livrată de tipul Cucurbita pepo. Patissons sunt de aproximativ 15 până la 20 cm gros, gri, de culoare verde şi au o formă de puntige. În limba engleză sunt numite şi felii de farfurii de bisschopsmuts. Bărbaţii pot face patissons precum pompoen. Bărbaţii pot face soia din copt"
Kwartierstaat,"In de genealogie is een kwartierstaat een opstelling van de kwartierdragers of probanden (degenen van wie men uitgaat) met alle directe voorouders in mannelijke en vrouwelijke lijn. Per generatie verdubbelt het aantal personen.Een kwartierstaat lijkt een beetje op een omgedraaid parenteel.De naam is afgeleid van de vier kwartieren van een wapenschild, waarin men dan de wapens van de vier grootouders plaatste. Wat veel mensen leuk vinden aan kwartierstaatonderzoek, is dat men allerlei familienamen tegenkomt, die uit grote delen van je eigen land of daarbuiten kunnen komen. Dit in tegenstelling tot bijvoorbeeld een stamreeks, die in principe beperkt is tot de eigen familienaam.","In de genealogie is een kwartierstaat een opstelling van de kwartierdragers of probanden (degenen van wie men uitgaat) met alle directe voorouders in mannelijke en vrouwelijke lijn. Indien er geen sprake is van inteelt, verdubbelt per generatie het aantal personen.Een kwartierstaat lijkt een beetje op een omgedraaid parenteel.De naam is afgeleid van de vier kwartieren van een wapenschild, waarin men dan de wapens van de vier grootouders plaatste.","summarize: În genealogie, o kwartierstaat este o poziţie în funcţie de kwartierdragers of probanden (de la cine pleacă bărbaţii) cu toţi antevorbitorii direcţi în linie masculină şi feminină. Per generaţie se dublează numărul persoanelor. O kwartierstaat pare un pic pe o ""maternitate omorâtă”. Numele este derivat din cele patru kwartiere ale unui şlep,"
